line_id,station_sequence,length,covered_population,direct_od_coverage,construction_cost
L0279,"['S028', 'S026', 'S036', 'S007']",5850.282242502242,157643.0,0.003017223161105306,5.850282242502242
L0280,"['S020', 'S039', 'S014', 'S008', 'S024', 'S017', 'S001', 'S010', 'S025', 'S033']",19233.926248513533,1268089.0,0.30548543734757777,19.23392624851353
L0281,"['S051', 'S026', 'S028', 'S015']",6483.1891387906,120247.0,0.0014488047327125947,6.4831891387906
L0282,"['S031', 'S025', 'S005', 'S030', 'S012', 'S009']",7970.210480887293,508001.0,0.11857290923287317,7.970210480887293
L0283,"['S002', 'S043', 'S003', 'S032', 'S018']",8527.259845475342,249438.0,0.009637776632853371,8.527259845475342
L0284,"['S001', 'S024', 'S039', 'S048', 'S031', 'S005']",7572.200620097763,260088.0,0.013359783497850497,7.572200620097764
L0285,"['S005', 'S030', 'S025', 'S010', 'S031', 'S001', 'S048']",10678.147069632192,277843.0,0.010960058238965514,10.678147069632193
L0286,"['S041', 'S050', 'S021', 'S018', 'S032', 'S042', 'S047', 'S016', 'S034']",15205.80020957461,276666.0,0.00596170285815366,15.205800209574608
L0287,"['S021', 'S052', 'S037', 'S007', 'S034', 'S016', 'S042', 'S003', 'S032', 'S043', 'S054', 'S002']",24312.25366080649,464525.0,0.02321625572976752,24.312253660806498
L0288,"['S011', 'S051', 'S019', 'S013', 'S044', 'S022']",7872.077432363427,52204.0,0.0,7.872077432363426
L0289,"['S028', 'S038', 'S026', 'S051', 'S044', 'S011', 'S046', 'S040', 'S006', 'S035', 'S004']",20390.302204769658,432995.0,0.032795804962311444,20.39030220476966
L0290,"['S012', 'S030', 'S033', 'S004', 'S023', 'S046', 'S022', 'S011', 'S006', 'S040', 'S035', 'S009']",21368.93094193505,746135.0,0.19095568636047933,21.368930941935044
L0291,"['S046', 'S022', 'S011', 'S044', 'S051', 'S013', 'S019']",10285.45997580869,93939.0,0.0007327554877759886,10.285459975808688
L0292,"['S001', 'S031', 'S048', 'S039', 'S008', 'S014', 'S047', 'S042', 'S016', 'S032', 'S003']",17323.76828134284,777243.0,0.09341474894709563,17.323768281342836
L0293,"['S004', 'S033', 'S030', 'S025']",4757.798938391502,209697.0,0.006142653187348861,4.757798938391502
L0294,"['S004', 'S035', 'S009', 'S012', 'S030']",6113.037996791321,477199.0,0.11838324707588851,6.113037996791322
L0295,"['S031', 'S048', 'S039', 'S017', 'S010', 'S001']",8724.255481793902,489686.0,0.07856725936606339,8.724255481793902
L0296,"['S007', 'S034', 'S016', 'S032', 'S042', 'S047', 'S014', 'S008', 'S039']",15036.285290488246,595584.0,0.05697103840258479,15.036285290488244
L0297,"['S032', 'S018', 'S043', 'S054', 'S045', 'S002']",13475.402136069924,213183.0,0.008063183230406284,13.475402136069924
L0298,"['S037', 'S007', 'S034', 'S027', 'S005', 'S025', 'S010', 'S001', 'S039', 'S017']",17547.20931963926,857197.0,0.14444250979717624,17.54720931963926
L0299,"['S007', 'S037', 'S052', 'S021', 'S029']",6687.270299792673,261727.0,0.01573086292837526,6.687270299792673
L0300,"['S016', 'S042', 'S014', 'S047', 'S032', 'S043', 'S054', 'S003', 'S002']",19282.305250991805,339134.0,0.016425965711854423,19.2823052509918
L0301,"['S016', 'S032', 'S045', 'S018', 'S043', 'S003', 'S002']",13248.840971679814,293694.0,0.01572091406613252,13.248840971679815
L0302,"['S035', 'S004', 'S023', 'S040', 'S006']",7021.352870125943,186268.0,0.014883551859995434,7.021352870125943
L0303,"['S038', 'S028', 'S041', 'S052', 'S029', 'S021']",10623.822740646252,391652.0,0.02819674927201916,10.62382274064625
L0304,"['S027', 'S034', 'S016', 'S047', 'S042', 'S003', 'S054', 'S002', 'S043', 'S032', 'S045']",21491.485035395617,468196.0,0.03379224871412427,21.49148503539562
L0305,"['S041', 'S015', 'S049', 'S053']",6088.882883066406,96871.0,0.0014443941618584278,6.088882883066406
L0306,"['S021', 'S018', 'S043', 'S002']",7757.863286569738,129434.0,0.000726154684897376,7.757863286569737
L0307,"['S051', 'S013', 'S019', 'S044', 'S011', 'S040', 'S006', 'S009', 'S012', 'S005', 'S030', 'S025']",16604.458801069217,677492.0,0.1595477517900121,16.604458801069217
L0308,"['S041', 'S029', 'S050', 'S052', 'S037', 'S021', 'S018', 'S032', 'S016']",17398.576067402366,416532.0,0.02877198177019073,17.398576067402367
L0309,"['S031', 'S005', 'S025', 'S030', 'S012', 'S009', 'S006', 'S035']",10857.142207781688,647673.0,0.16850865127421816,10.857142207781688
L0310,"['S045', 'S032', 'S016', 'S034', 'S027', 'S005']",10416.205008718027,303200.0,0.015991338225089306,10.416205008718027
L0311,"['S006', 'S035', 'S033', 'S004', 'S030']",7215.3970013250955,249586.0,0.013143241484016532,7.215397001325095
L0312,"['S031', 'S025', 'S005', 'S030']",5364.338197982018,99783.0,0.0,5.364338197982018
L0313,"['S007', 'S037', 'S052', 'S050', 'S041', 'S028']",9789.697203240372,257328.0,0.01129903406180391,9.789697203240372
L0314,"['S046', 'S022', 'S044', 'S019', 'S051', 'S011', 'S040', 'S006', 'S035', 'S009', 'S012', 'S005']",16997.081129347527,688425.0,0.1733674153671053,16.997081129347524
L0315,"['S023', 'S035', 'S009', 'S006', 'S040', 'S046']",10486.669066609482,439968.0,0.04850191428619106,10.486669066609483
L0316,"['S012', 'S005', 'S025', 'S031']",5066.1426286445185,296036.0,0.011233183606549511,5.066142628644518
L0317,"['S012', 'S009', 'S006', 'S035']",4385.437620420051,547890.0,0.14564610003346187,4.38543762042005
L0318,"['S047', 'S008', 'S024', 'S017', 'S001', 'S039', 'S014']",13578.76266150875,841888.0,0.15809128906177217,13.578762661508751
L0319,"['S035', 'S023', 'S046', 'S022', 'S011', 'S051', 'S026', 'S036', 'S037', 'S052']",18112.037589886353,267846.0,0.0073257688839091836,18.112037589886352
L0320,"['S007', 'S036', 'S026', 'S028', 'S053', 'S038', 'S019', 'S051']",12125.15452969575,216692.0,0.008180458271410748,12.125154529695749
L0321,"['S008', 'S024', 'S020', 'S001']",7871.466834054174,657070.0,0.04600806665401476,7.871466834054173
L0322,"['S026', 'S036', 'S007', 'S034', 'S027', 'S031', 'S010', 'S017', 'S001', 'S024', 'S039', 'S008']",22227.580048511783,990598.0,0.17085656953054773,22.227580048511786
L0323,"['S006', 'S035', 'S040', 'S046', 'S011', 'S044', 'S019', 'S051']",14183.075769301291,280207.0,0.021283785777647994,14.18307576930129
L0324,"['S023', 'S040', 'S035', 'S033', 'S025', 'S030', 'S005', 'S031']",12968.484485441648,325274.0,0.01877123973779844,12.968484485441648
L0325,"['S014', 'S047', 'S032', 'S016', 'S042', 'S003']",9908.216860205039,254649.0,0.008582783972961229,9.908216860205039
L0326,"['S054', 'S043', 'S032', 'S045', 'S018', 'S021', 'S037', 'S036', 'S007']",19684.380737400093,330777.0,0.013556489548532343,19.684380737400094
L0327,"['S023', 'S046', 'S022', 'S011']",7014.414434311248,41735.0,0.0,7.014414434311249
L0328,"['S007', 'S036', 'S026', 'S028', 'S041', 'S052', 'S037', 'S021', 'S029', 'S050']",17954.792073027642,489733.0,0.046701061596532735,17.954792073027644
L0329,"['S024', 'S001', 'S039', 'S017']",6218.2438700500325,489686.0,0.07856725936606339,6.218243870050032
L0330,"['S019', 'S051', 'S011', 'S022', 'S044', 'S013']",9054.257017936043,52204.0,0.0,9.054257017936044
L0331,"['S036', 'S026', 'S051', 'S013']",5695.25376206552,63904.0,0.0,5.695253762065521
L0332,"['S021', 'S029', 'S052', 'S050', 'S041', 'S028', 'S026', 'S051', 'S044', 'S011']",16774.41733896565,384807.0,0.024400213697168355,16.774417338965648
L0333,"['S033', 'S035', 'S006', 'S009']",6039.930045615274,461551.0,0.047478610039023005,6.039930045615273
L0334,"['S016', 'S042', 'S014', 'S008', 'S024', 'S039', 'S001', 'S010', 'S025', 'S033', 'S004', 'S023']",20664.738295022697,821987.0,0.10401610081180494,20.664738295022694
L0335,"['S023', 'S004', 'S033', 'S025', 'S030', 'S012', 'S005', 'S027', 'S048', 'S031', 'S001', 'S024']",19555.77230776598,681600.0,0.07022753270781129,19.555772307765977
L0336,"['S013', 'S019', 'S044', 'S051', 'S026', 'S038', 'S028']",9561.085708242801,204992.0,0.006313838501249106,9.5610857082428
L0337,"['S024', 'S039', 'S001', 'S048', 'S027', 'S005', 'S031', 'S010', 'S017', 'S020']",16774.005862045095,803780.0,0.17251695665390598,16.774005862045094
L0338,"['S051', 'S044', 'S013', 'S019', 'S038', 'S053', 'S015', 'S028', 'S026']",13909.394909784005,231500.0,0.008534139412533379,13.909394909784005
L0339,"['S018', 'S045', 'S054', 'S043', 'S032', 'S003']",13047.523400667962,209209.0,0.006197073923011505,13.047523400667963
L0340,"['S007', 'S036', 'S026', 'S051']",5735.948937527373,63904.0,0.0,5.735948937527374
L0341,"['S005', 'S012', 'S030', 'S004', 'S033', 'S025', 'S010', 'S001', 'S020', 'S017', 'S039', 'S008']",21531.311957746995,1374646.0,0.31349462377209086,21.531311957747
L0342,"['S021', 'S052', 'S050', 'S029', 'S041', 'S015', 'S049', 'S053', 'S038', 'S028', 'S026', 'S051']",22617.389273978108,418160.0,0.032615077973318224,22.617389273978098
L0343,"['S014', 'S042', 'S016', 'S032', 'S043', 'S003', 'S054', 'S045', 'S018']",17204.164659251575,298905.0,0.01227922762937065,17.204164659251575
L0344,"['S007', 'S036', 'S037', 'S052', 'S041', 'S029', 'S021', 'S018', 'S043', 'S032', 'S003', 'S054']",26279.978809684435,560947.0,0.04242683298779159,26.27997880968444
L0345,"['S042', 'S032', 'S045', 'S054', 'S043', 'S003', 'S002']",15174.053624947383,293694.0,0.01572091406613252,15.174053624947383
L0346,"['S012', 'S009', 'S006', 'S011', 'S051', 'S044', 'S022', 'S046']",11275.13279295803,572848.0,0.12891252926148486,11.275132792958026
L0347,"['S004', 'S033', 'S030', 'S025', 'S010', 'S017', 'S020']",10730.279997708329,655799.0,0.07483221855389963,10.730279997708328
L0348,"['S026', 'S036', 'S007', 'S037', 'S052', 'S041', 'S050', 'S029', 'S021']",13819.747881691213,395994.0,0.030943888423830182,13.819747881691214
L0349,"['S024', 'S020', 'S017', 'S039', 'S001', 'S010', 'S031', 'S048', 'S027']",14387.413685770323,803780.0,0.17251695665390598,14.387413685770323
L0350,"['S027', 'S048', 'S039', 'S001']",4949.618281289993,357678.0,0.024044131229051902,4.949618281289993
L0351,"['S014', 'S047', 'S042', 'S032']",3913.27749680091,174138.0,0.0026575663972162756,3.91327749680091
L0352,"['S036', 'S026', 'S038', 'S028']",5920.390363165174,216692.0,0.008180458271410748,5.920390363165174
L0353,"['S026', 'S038', 'S049', 'S015', 'S028']",9541.62193201764,179296.0,0.005850300128684197,9.541621932017641
L0354,"['S001', 'S020', 'S039', 'S024', 'S017', 'S010', 'S031', 'S005', 'S030', 'S033', 'S025']",22000.982281466724,915887.0,0.19554974039998377,22.000982281466722
L0355,"['S001', 'S010', 'S017', 'S039', 'S024', 'S020']",9309.580456372596,706190.0,0.152935474829422,9.309580456372595
L0356,"['S033', 'S025', 'S031', 'S048', 'S001', 'S010', 'S017', 'S024', 'S020']",15060.181237375558,833859.0,0.15672229299736778,15.06018123737556
L0357,"['S002', 'S054', 'S043', 'S032']",6749.371776188711,168927.0,0.0029962722387204634,6.7493717761887115
L0358,"['S010', 'S001', 'S031', 'S027']",5057.003486341633,275650.0,0.006763547335936945,5.0570034863416335
L0359,"['S006', 'S009', 'S035', 'S040', 'S023', 'S004']",9571.891859481284,398233.0,0.04491005027325754,9.571891859481283
L0360,"['S012', 'S009', 'S006', 'S035', 'S033', 'S025', 'S030', 'S005']",12675.077318817583,757587.0,0.19791842570461712,12.675077318817582
L0361,"['S022', 'S046', 'S011', 'S040', 'S023', 'S004', 'S030', 'S033', 'S025', 'S031', 'S001', 'S010']",22400.056886418573,476088.0,0.027126444223469645,22.40005688641858
L0362,"['S006', 'S011', 'S051', 'S013']",5698.784461780163,70691.0,0.0,5.698784461780162
L0363,"['S023', 'S035', 'S040', 'S046', 'S011']",10228.821656439726,157312.0,0.005559901596933024,10.228821656439726
L0364,"['S044', 'S051', 'S013', 'S019', 'S038', 'S049', 'S053', 'S028', 'S026', 'S036']",17643.11103011935,268896.0,0.011729292113525648,17.64311103011935
L0365,"['S009', 'S006', 'S035', 'S004', 'S033', 'S030', 'S012']",9868.59195537358,657804.0,0.168913221276512,9.868591955373581
L0366,"['S003', 'S043', 'S002', 'S045', 'S032', 'S042', 'S014', 'S008']",14079.65450092599,645896.0,0.059308076354424206,14.07965450092599
L0367,"['S039', 'S008', 'S047', 'S042', 'S003']",9975.410276920627,425045.0,0.019546001188604264,9.975410276920627
L0368,"['S031', 'S010', 'S025', 'S005', 'S027', 'S034']",9577.225052674079,274285.0,0.014235844538256642,9.577225052674079
L0369,"['S009', 'S006', 'S040', 'S035', 'S023']",6787.160246770782,398233.0,0.04491005027325754,6.787160246770782
L0370,"['S001', 'S039', 'S024', 'S008']",5555.073192491327,522594.0,0.039501065846387635,5.555073192491326
L0371,"['S047', 'S014', 'S039', 'S020']",7576.828699108186,388228.0,0.014903097633666441,7.5768286991081855
L0372,"['S004', 'S035', 'S009', 'S012', 'S005', 'S025', 'S030', 'S033']",11223.403194188675,686896.0,0.16682643903968056,11.223403194188677
L0373,"['S031', 'S005', 'S030', 'S025']",4634.61442609486,99783.0,0.0,4.63461442609486
L0374,"['S004', 'S035', 'S040', 'S006', 'S009']",6431.056207053611,398233.0,0.04491005027325754,6.431056207053611
L0375,"['S001', 'S017', 'S010', 'S031', 'S048']",7490.751249650294,407658.0,0.05105255878859485,7.490751249650294
L0376,"['S052', 'S029', 'S050', 'S021', 'S037', 'S007', 'S036']",13500.477211079156,325631.0,0.021664181620905762,13.500477211079156
L0377,"['S005', 'S027', 'S034', 'S007', 'S036']",8691.74034738569,238406.0,0.010420017152724179,8.69174034738569
L0378,"['S023', 'S035', 'S033', 'S004', 'S030', 'S005', 'S031', 'S048', 'S001', 'S017', 'S020', 'S039']",20541.93348873799,885085.0,0.17452926754698936,20.541933488737985
L0379,"['S001', 'S017', 'S039', 'S048', 'S031', 'S027']",8217.999999644539,587276.0,0.09469712274303536,8.217999999644539
L0380,"['S029', 'S052', 'S037', 'S007']",5209.50793625063,216778.0,0.0049616628906070355,5.209507936250631
L0381,"['S015', 'S041', 'S050', 'S029']",5265.218982362734,220423.0,0.006898512738826056,5.265218982362734
L0382,"['S007', 'S037', 'S052', 'S021']",5339.404658623131,138175.0,0.0021662115081100613,5.339404658623131
L0383,"['S031', 'S027', 'S034', 'S007', 'S037', 'S036']",10656.900404606728,331632.0,0.017430864251312062,10.656900404606729
L0384,"['S031', 'S005', 'S012', 'S030', 'S025', 'S010']",7645.769013661068,296036.0,0.011233183606549511,7.645769013661068
L0385,"['S006', 'S011', 'S022', 'S044', 'S051', 'S026', 'S028', 'S038', 'S049', 'S053', 'S015', 'S041']",23441.503967226403,372554.0,0.019190476558852188,23.441503967226407
L0386,"['S029', 'S050', 'S041', 'S052', 'S037', 'S036', 'S026', 'S038', 'S028', 'S049', 'S015', 'S053']",22333.997999110663,530341.0,0.04696407782370809,22.333997999110665
L0387,"['S026', 'S036', 'S037', 'S007', 'S034', 'S016', 'S032', 'S003', 'S042']",18934.442735084544,398995.0,0.01622713343127357,18.934442735084545
L0388,"['S030', 'S025', 'S031', 'S010', 'S001', 'S024', 'S020']",10961.901956098447,494347.0,0.030357986170610224,10.961901956098448
L0389,"['S031', 'S001', 'S020', 'S017', 'S024', 'S008', 'S014']",12691.004771461507,976364.0,0.20182102716088304,12.691004771461506
L0390,"['S008', 'S024', 'S017', 'S010']",6474.531563539491,492104.0,0.01841385076082423,6.474531563539491
L0391,"['S004', 'S030', 'S025', 'S005', 'S012', 'S009', 'S035', 'S006', 'S040', 'S011']",13840.725155051814,694269.0,0.1844951739285498,13.840725155051812
L0392,"['S016', 'S034', 'S027', 'S031']",5739.774578511191,174502.0,0.008183631601626263,5.739774578511191
L0393,"['S005', 'S030', 'S033', 'S004', 'S035', 'S040', 'S011']",9560.671199776403,225491.0,0.009785858286142342,9.560671199776403
L0394,"['S031', 'S010', 'S025', 'S005', 'S012', 'S009', 'S006', 'S040', 'S035', 'S004', 'S033']",15992.002470805968,804183.0,0.21545692798283905,15.992002470805968
L0395,"['S043', 'S032', 'S045', 'S054', 'S002']",9091.64162570399,213183.0,0.008063183230406284,9.091641625703991
L0396,"['S027', 'S048', 'S031', 'S025', 'S005', 'S030', 'S004']",9909.050733307628,197373.0,0.0038056949840790206,9.909050733307629
L0397,"['S025', 'S031', 'S048', 'S039', 'S017', 'S010', 'S001']",10522.644238505032,589469.0,0.0990976250344299,10.522644238505034
L0398,"['S039', 'S001', 'S010', 'S025']",5040.386779258256,359871.0,0.02684454564705624,5.040386779258256
L0399,"['S024', 'S001', 'S031', 'S048']",5120.895752093972,178060.0,0.0,5.120895752093972
L0400,"['S054', 'S045', 'S032', 'S042', 'S016', 'S034', 'S007', 'S037', 'S052', 'S021', 'S050', 'S029']",23268.90699681112,467337.0,0.03126487961247358,23.268906996811122
